1	2	3	4	5	6	7	8	9	10
Funhe2EKm007169	4.40944975944392	4.16538990699092	4.31739256649364	4.22921415477131	4.32499028850825	3.84398626509112	4.1341162303548	3.93693663371517	4.56712499527371	4.26495763983795
Funhe2EKm007178	4.96585420506087	4.42488777392907	5.11090933096855	4.98193944524302	5.13280742388694	5.17427884621606	5.12324654837403	5.1480108826639	5.06563127183096	5.04956884704021
Funhe2EKm007182	4.05334405080898	3.75739958348186	3.86021413133524	3.71263446632357	3.76926872757454	3.89369887903941	3.67071713799278	3.89554666078711	3.98707379241877	3.70377628601162
Funhe2EKm007183	3.0270524555177	2.87490649805933	2.63687470027923	2.35889922104818	2.61204329650476	2.85022307878127	2.2786080789129	2.16569852424088	2.27797617481137	2.19587509586038
Funhe2EKm007184	4.51986372223603	3.11462531288079	3.99696698485704	3.73389654446629	4.54753679740617	3.9698392357044	3.90403489412121	4.2882785275649	3.23822916761029	4.43737880074449
Funhe2EKm007185	4.71043526064809	4.63194666907241	4.52391240076171	4.665231790367	5.02172681579877	4.68016515249089	5.36482366046409	4.94996404291069	5.46900167655766	4.72026960910663
Funhe2EKm007186	2.12047224095797	1.64919099676187	2.25577013997474	1.98619272826094	1.92304334723433	1.88245145529269	2.44370366836008	2.05726697891475	2.11781914973263	1.62280509901153
Funhe2EKm007190	1.16062955113126	1.54378196701585	1.28065662089602	0.864551805335493	1.08458477598383	0.557637040242171	1.51196301599409	0.83157539793996	1.26537787235872	0.820103871997367
Funhe2EKm007250	1.86555921724484	2.0074010525539	1.8124766591458	1.91351285908798	2.15128499176695	1.05379905959923	1.87796256816017	1.34349084629192	1.81763015440447	1.4352269507074
Funhe2EKm007251	4.60582965301008	4.879482825702	4.45434933358613	4.80237890364352	4.3047972139479	4.26251486244482	5.8292192366808	4.78975751197603	3.50751853800616	4.34710356228072
Funhe2EKm007253	5.10815479292561	3.03905988086619	5.12590158926321	4.95503178119692	5.51028601757315	5.90621849593182	5.95493908849042	5.90521774286023	6.42075498374119	5.86947304957845
Funhe2EKm007255	1.41040199745333	2.22760851089544	2.41071228057149	2.30309106102152	2.0578511006826	1.47550571433773	1.32136036269806	0.916794551201208	1.97551834166922	0.965895737319261
Funhe2EKm007260	3.47370433747083	3.4424844080782	3.84217127735496	3.45538966298065	4.04560592095214	4.01546390872357	4.54372912553529	4.34318994049436	3.99631675811515	3.66159168169223
Funhe2EKm007267	2.02384231204721	1.92583762206868	2.14238327130807	2.24503688434863	2.08967283362458	2.19950262044873	3.67071713799278	1.28057492166462	2.18403029763903	2.30951396478354
Funhe2EKm007270	1.06674046614444	1.43005996769974	0.610733200359485	1.5794993930366	1.20569430575352	0.982072193073264	0.63949572906659	1.21478962508417	1.59235849760337	1.78877681504904
Funhe2EKm007274	4.49304229976267	4.18305014623714	4.63287936892791	4.77186696489564	4.28431748452362	4.23191862958135	4.80282784313327	4.38864862590334	4.62189752724904	4.22206138205113
Funhe2EKm007277	0.966313212792711	1.43005996769974	1.73636911365887	1.37815950102694	1.47029007569201	1.84250483118417	0.934136387092309	0.916794551201208	1.26537787235872	1.33142103517165
Funhe2EKm007279	8.93750726548634	8.33306608486218	7.93244406615759	9.31681422484165	7.68416692339278	7.61250414395999	9.65960659198815	9.39296359987875	8.50865981254589	8.68972630139424
Funhe2EKm007282	4.89249392398651	4.6824872824732	4.72437394658313	5.0083544301393	4.95850319034806	4.65732076462337	4.94185616164717	5.0093763894292	5.09173731844912	4.81952850791425
Funhe2EKm007283	1.92027263419895	2.15787501943115	2.36089120258866	1.48233892897467	1.65177998207617	2.29139021209014	1.87796256816017	3.03009588898191	2.27797617481137	2.19587509586038
Funhe2EKm007291	5.50709020043294	4.92217152240035	5.18435958566406	6.60574451882512	5.06639100920537	5.06135322028017	5.21293058555016	4.9037419452866	5.4590080498882	5.45351485870812
Funhe2EKm007292	2.21103430904093	2.47704659559161	2.25577013997474	4.16804416871799	2.5675386665568	2.40545635858381	2.70027360707601	2.36080426286282	3.0199504464761	2.6913337763482
Funhe2EKm007293	3.89844321853949	3.84875041851066	4.01318442780256	3.624306810831	3.90959318757213	3.63771882367459	3.43994871360324	3.75218861129411	3.70083210982806	3.91602474961432
Funhe2EKm007306	1.92027263419895	1.7474200462195	2.01931890288899	2.18454829939909	2.49809663284823	2.29139021209014	2.09214858447219	2.63678694176657	3.05575727118796	2.46476989025234
Funhe2EKm007310	9.50734973055718	9.82288347473196	8.7976484688038	9.31240413629976	9.31661139770942	9.09195067176536	9.98479487823756	9.30777094922154	9.4352481807195	9.36712471861216
Funhe2EKm007318	5.85832452377582	5.72414105552108	5.61990986011816	5.75452433684119	5.0901827836092	5.54165245655063	7.20981386799103	6.32322774374764	5.72949634698807	5.86017742172808
Funhe2EKm007319	2.59421720867426	2.91772882811991	2.97163669397451	3.17356655040209	3.2270855567902	3.5659387845833	2.94031550784394	2.78013784529715	3.07333284143425	2.25381313604562
Funhe2EKm007320	5.26435171806844	5.25834587361978	5.4154618963474	5.17307955227359	5.27106100290416	5.02165782155546	5.40943740276604	5.16116888111073	5.08308768552382	5.1521523717628
Funhe2EKm007322	1.86555921724484	1.30660068490304	1.95361225242085	1.67052727646626	1.8872769068247	1.80142055430647	1.87796256816017	1.40377728049484	1.93763649628114	1.09829738146366
Funhe2EKm007323	3.77027296822734	4.45427375808413	3.9471912893937	4.50131800209609	3.71928767222879	4.15246281161952	3.34291380321155	3.83114630461967	3.61942467202464	4.30661518763368
Funhe2EKm007324	3.23559132047118	3.07733728578425	3.15820914312241	2.69873484152742	3.02796457588748	3.20553246332352	2.77657011820028	3.04909545324734	2.76265558574807	3.09157687101504
Funhe2EKm007326	2.45291065546052	2.73824039191547	3.0365456175256	3.45538966298065	3.46404102916157	2.19950262044873	3.39224691931403	3.55362533379391	3.03796494396721	2.51301860352944
Funhe2EKm007328	4.80069357577914	5.31550830900788	4.38126143745124	4.84208291401857	5.07038365176425	4.72479656381081	5.23563347220779	4.76698670618926	5.35147205279368	5.00808634981427
Funhe2EKm007329	3.77027296822734	3.49997823775982	3.70912799360706	3.71263446632357	4.05369558096037	3.74994447268722	4.38218560126012	4.16306319114086	3.86119410160713	3.66159168169223
Funhe2EKm007331	2.62748244432994	2.08459896313301	2.25577013997474	2.41262869967405	2.79689214965864	2.43261741554035	2.82528121183614	2.80270363057356	2.92634095611026	2.60492937766796
Funhe2EKm007333	3.23559132047118	4.80159628234336	3.56255764462602	3.20435888117604	3.35042267908445	3.25201612180082	3.60248569193401	3.14051200759925	2.90686748175033	3.87968473331932
Funhe2EKm007334	5.85130189828874	5.51694089162594	5.84950040565863	5.46137683216412	5.39084483851649	5.26773572064124	5.08874722110407	6.0770432557522	4.68613528402317	6.02729993901068
Funhe2EKm007335	3.2570057796902	2.22760851089544	1.73636911365887	1.01108182001624	2.37437249607062	2.06710668277757	2.84903357210382	2.82492188405182	0.841879967551691	2.60492937766796
Funhe2EKm007337	2.12047224095797	1.7474200462195	2.01931890288899	2.78274803413661	2.39998073532869	2.40545635858381	2.13141828496015	3.03009588898191	2.57799344031128	2.00663789129655
Funhe2EKm007338	2.02384231204721	1.7474200462195	1.73636911365887	1.26586747916827	1.8129687111929	1.52681994371487	1.45118438497806	1.89871831086193	2.27797617481137	1.78877681504904
Funhe2EKm007339	5.51155162252852	5.12765079684765	5.42761300500795	5.83543841379531	5.40356041016881	7.07018627012003	6.20549665631445	7.13439547635722	6.79108991184906	6.78749262843614
Funhe2EKm007343	3.88475158843408	4.34869235402545	3.06793681339601	3.98508341018776	4.09347713532883	3.45109299857869	5.08375070335893	3.82012777371107	4.05056447313831	3.61813634397241
Funhe2EKm007344	3.0270524555177	3.2878483242418	3.66874788944747	2.82298847614025	3.09221014906941	3.74994447268722	3.10718957462897	3.76373631594438	3.17451400919385	3.40455494931061
Funhe2EKm007346	6.49391259119081	6.39648813207292	6.7454440037313	6.21392636308843	6.93404389363317	6.89574352702665	6.3539900921063	6.96841727737651	6.39826880210685	6.45535565470365
Funhe2EKm007351	3.2570057796902	2.0074010525539	4.23681944385174	3.07703823609386	1.95794449580854	3.32630799749578	1.17868815005861	3.91639007355243	3.23822916761029	3.12300663989102
Funhe2EKm007375	3.72488783956785	3.87071210324209	3.70912799360706	3.29297862233891	3.28320754427279	3.5659387845833	3.47089561029148	3.38442219803422	3.54579320423825	3.72441487109622
Funhe2EKm007377	11.502131862999	12.0047534389564	11.3538181900341	11.7390550889875	11.8978857469245	11.0912947670512	12.1712704897313	11.3871831415328	11.3724805979963	11.3805753314841
Funhe2EKm007381	1.55572811278436	2.68964830548285	1.16928573136279	2.35889922104818	1.99202123321142	1.1221281245335	4.95832919856389	2.23370799146839	1.06911297986187	1.33142103517165
Funhe2EKm007382	13.1907761574206	13.189327900949	13.0108433780618	13.3366217177367	12.5377729905467	12.3245324118967	12.1349731794802	12.8572386477289	12.9286483796322	12.9101447026147
Funhe2EKm007385	3.41775822590705	3.63442279994021	3.32339325338049	3.20435888117604	2.47418610906706	3.35498565604469	2.34692963805213	3.03009588898191	3.55832905412177	2.92325559506036
Funhe2EKm007390	5.19392838678109	5.1367419497103	4.74394146633049	5.29253031602716	5.53649962580881	5.47135946916018	5.12324654837403	5.74549939201911	5.35147205279368	5.30384770482528
Funhe2EKm007392	3.21385420311908	3.47151770722432	3.47159238480329	3.53021665652545	3.1686917037933	3.22119401863706	3.34291380321155	2.93115318965496	3.19070853952088	2.60492937766796
Funhe2EKm007393	5.08439361214196	5.04314473008192	5.05717443423482	4.47630406640896	5.09411021144866	4.86598209443578	4.68239632224259	4.85598979483912	4.30233568620376	4.48653673829546
Funhe2EKm007394	2.81241450697016	2.63936234850884	2.45887014683598	2.60952509329345	2.52161732733603	2.67933555151139	2.64707124146583	2.58565315512097	2.76265558574807	2.30951396478354
Funhe2EKm007399	4.93960731697571	5.03344216739559	5.21972839472603	5.13362776503654	5.12515057375619	5.23339492573177	5.24908567346666	5.37578491587061	4.84293605898116	5.19714557278138
Funhe2EKm007404	5.35651198500473	5.4234566980374	5.4693535943222	5.18856306638799	5.30872796738979	4.63994691132857	4.98537304605928	4.82876156044185	5.06563127183096	4.52233627526816
Funhe2EKm007406	7.99553930214915	7.5571472831713	7.4658504593887	7.78913547773742	7.32259006091267	7.56573320889532	7.51089823508	7.61028065166431	7.12291903514209	7.29143164846797
Funhe2EKm007407	2.81241450697016	2.83077412392242	3.39939493043237	3.96724001359716	3.29690343134468	3.23668738005833	2.84903357210382	2.63678694176657	3.34337776004861	3.50340156120024
Funhe2EKm007408	5.13731629494276	5.38582415750802	5.11842493467487	5.56585243326504	5.59587367786169	5.10843186791389	5.9467067043174	5.4914258948034	5.75422480433193	5.40319869062855
Funhe2EKm007411	8.68938841563958	8.89101907363781	9.01355104007184	9.03305516360492	8.95996217916212	8.57657311243789	8.39555113312779	8.66463728087238	8.84683934806145	8.60252597950112
Funhe2EKm007419	0.858368577819744	1.30660068490304	1.57093470720253	1.91351285908798	2.1811316532334	2.16752518187767	2.47457097760498	1.72056935659722	2.11781914973263	1.21956287161872
Funhe2EKm007422	2.75336577000768	2.29412623299539	2.55061603378024	2.56276252361789	2.96072415887016	2.88995947225286	3.25674726641046	3.1581202067474	2.60241078205684	2.85001405127972
Funhe2EKm007425	1.74948414684436	1.02260383364018	1.480512965823	2.24503688434863	1.14641001150047	1.84250483118417	1.45118438497806	0.997259388474336	1.64031486477684	1.86511153951923
Funhe2EKm007430	8.30790128550876	7.7262834077006	7.93776389951779	7.90262353056242	6.54966075239913	7.18244874343007	7.77776786418489	7.92572856930555	7.71713989736639	7.61252819460799
Funhe2EKm007434	2.0729661444592	1.92583762206868	2.41071228057149	1.75615098423001	1.69379672344086	2.0320181446361	1.51196301599409	2.01923321940527	1.59235849760337	2.30951396478354
Funhe2EKm007441	3.56238105313052	2.91772882811991	3.09865949721219	3.29297862233891	3.37645573790416	2.88995947225286	3.10718957462897	3.33882801469374	3.32881764605376	3.15376627026411
Funhe2EKm007444	2.1664637631604	1.54378196701585	1.65602191589918	2.05538608330245	2.65521602063097	1.88245145529269	2.87240120193234	2.09432375574103	2.11781914973263	2.88709955650069
Funhe2EKm007448	5.19392838678109	5.09070224106287	5.21972839472603	5.23404085119994	5.24656873541446	4.3717971370078	5.14259626377826	5.02864896021403	5.73502830559428	4.85739569958582
Funhe2EKm007449	5.28534656352399	5.39342960672742	5.26783175522681	5.49289804690348	5.22165347758268	5.23339492573177	5.35656173529993	5.11232464308783	5.50182247609584	5.12135794221217
Funhe2EKm007453	3.93875532950816	3.70945931135521	3.49487703641168	4.27344755997242	3.82704640219764	3.72818688721791	3.98129700737055	3.22647950626299	2.82623354339001	3.12300663989102
Funhe2EKm007466	4.39985551071997	4.37965508051064	4.75362659369589	4.35804253393445	3.97068220613786	4.02441822036675	4.55098833481791	4.28026060156396	3.9777712274429	4.557268937594
Funhe2EKm007469	3.07606893786172	4.14751080428847	3.39939493043237	3.73389654446629	3.8550900722614	2.87022807946846	2.20688948333632	3.17551608531355	3.8408147371293	3.61813634397241
Funhe2EKm007482	2.69179667610601	2.73824039191547	1.73636911365887	1.75615098423001	2.75781278418304	2.0320181446361	2.20688948333632	2.66168988231251	2.57799344031128	2.19587509586038
Funhe2EKm007484	3.75530267223333	3.35170508842938	3.21539790552359	3.32134878115097	4.06974007564845	3.22119401863706	3.78594786755081	3.51314837901364	4.33912493383847	3.47931755089458
Funhe2EKm007486	2.92372141894897	2.78524901414685	2.75730155278591	2.69873484152742	4.09347713532883	3.31175252740389	3.79820112840775	2.91052350468377	2.98323225020543	3.05944711240597
Funhe2EKm007489	4.24771483431183	4.36425677987012	4.16605744990967	3.81594333061187	3.80804312255704	3.45109299857869	2.91803075293887	3.10463746283902	2.27797617481137	3.09157687101504
Funhe2EKm007490	3.41775822590705	2.73824039191547	3.68907921355152	3.10993720105944	2.73786883211563	3.88389245282057	2.41216146889118	3.1581202067474	3.17451400919385	3.32570527593698
Funhe2EKm007498	3.27810701968695	3.35170508842938	3.1870868777295	4.28789569735578	2.79689214965864	4.39269422653021	3.23887871906433	3.77519232326022	4.49070205433412	4.3864866047974
Funhe2EKm007506	2.45291065546052	1.64919099676187	2.45887014683598	1.5794993930366	1.73462432870512	2.29139021209014	1.17868815005861	2.80270363057356	2.36617667773876	2.51301860352944
Funhe2EKm007512	3.09996648972816	2.91772882811991	3.15820914312241	2.35889922104818	3.09221014906941	3.03878851308348	2.50479167313836	2.97154813117747	2.24733561905801	2.73266983382796
Funhe2EKm007513	2.25426905971774	1.54378196701585	2.55061603378024	2.78274803413661	3.02796457588748	2.43261741554035	3.10718957462897	2.39090278685705	2.55315571452908	2.92325559506036
Funhe2EKm007515	2.56016681346801	2.08459896313301	2.55061603378024	2.65481939859357	2.77748478439563	2.37777412328902	1.6263392674746	1.67236926049276	1.97551834166922	1.78877681504904
Funhe2EKm007517	3.62959581554435	3.4128548120503	3.1287415497371	3.42955930893247	3.92731273292954	3.25201612180082	3.71015890313482	3.69302154589333	2.94555507472221	2.99295783031036
Funhe2EKm007529	1.74948414684436	2.99973916063373	2.41071228057149	3.04337150688732	2.52161732733603	2.6564779188846	2.7515836035546	2.71024213846462	2.71865835875991	2.41485157481949
Funhe2EKm007533	3.0270524555177	3.25482776888274	3.0365456175256	3.42955930893247	2.90815388394038	3.54119591575666	3.18390554982975	3.42861948075177	2.71865835875991	3.09157687101504
Funhe2EKm007535	2.72290964188272	1.7474200462195	2.25577013997474	1.83697638854434	1.8129687111929	2.56124403908201	2.82528121183614	2.50538488343538	2.21603015943166	2.19587509586038
Funhe2EKm007548	2.12047224095797	2.91772882811991	2.14238327130807	1.91351285908798	2.5675386665568	2.10136203846166	2.13141828496015	1.98016956374666	2.27797617481137	2.00663789129655
Funhe2EKm007554	3.00190521776208	2.73824039191547	3.24316404159166	2.65481939859357	2.75781278418304	3.31175252740389	1.87796256816017	2.99132922834829	2.80535066211155	2.6913337763482
Funhe2EKm007557	4.70265251343781	4.61902993983184	4.79172972532648	4.719534380751	4.67886171766206	4.45362851226146	4.82095691661553	4.81217449168782	4.66310567884415	3.86116559621197
Funhe2EKm007560	1.62324639167589	2.63936234850884	2.5054722715935	2.05538608330245	1.99202123321142	1.92132173752549	2.05177999403851	1.94001867984208	0.667706084908906	0.820103871997367
Funhe2EKm007561	2.48955587458346	2.35771174848137	3.0365456175256	2.41262869967405	2.5447607001789	2.2307866191809	2.41216146889118	2.13045248743267	2.57799344031128	2.51301860352944
Funhe2EKm007567	2.41531031506203	2.73824039191547	3.24316404159166	2.69873484152742	2.34830147657671	2.72399224160648	2.59183155850937	2.33006439832284	3.17451400919385	2.73266983382796
Funhe2EKm007571	1.24877999609941	1.7474200462195	0.916873398799074	1.37815950102694	1.69379672344086	1.36705420862553	0.934136387092309	0.741004628773113	1.89873307651276	1.21956287161872
Funhe2EKm007575	1.74948414684436	3.11462531288079	1.8124766591458	1.14409187505204	2.23903408420929	2.85022307878127	1.92341929975085	2.63678694176657	1.38280046529645	2.88709955650069
Funhe2EKm007578	3.92544272460303	4.73131711602867	4.90034927895949	3.71263446632357	5.44720255626542	5.19425456863079	4.66242702061727	5.01421872241582	5.21957096584711	4.75077083771825
Funhe2EKm007585	2.84105661712337	2.91772882811991	2.67814406115298	2.35889922104818	2.58996258601936	2.9662923007604	2.44370366836008	2.68617024710135	2.21603015943166	2.5597057947887
Funhe2EKm007587	3.0270524555177	3.52788816231134	2.97163669397451	3.98508341018776	3.06044495300832	2.78848781535595	2.44370366836008	3.01084276712238	2.76265558574807	3.09157687101504
Funhe2EKm007595	1.48489416279561	1.7474200462195	2.55061603378024	1.91351285908798	1.14641001150047	2.29139021209014	2.2786080789129	2.39090278685705	2.18403029763903	3.02658547273068
Funhe2EKm007599	6.02362179806837	6.20232444672195	6.39561790577288	5.9213515088532	5.9173371101546	6.43048322636217	5.78372757965393	6.46614259707802	5.8668521627598	6.31951917274949
Funhe2EKm007601	5.4100646187614	5.07186694011011	4.71448975421893	4.10416530776743	5.70519304630177	4.30722593584964	3.34291380321155	4.327713067569	4.16973222177469	4.2074744357553
Funhe2EKm007604	4.67109475700697	4.4396555844118	4.62234565672834	4.39854978342207	4.55325410265127	4.70822116575796	4.89127750029034	4.89851353631894	4.87335386907863	4.54571844480665
Funhe2EKm007606	5.66361201192825	5.44557387129567	6.48554194261562	5.32791755413496	5.94151672779151	6.89939864238787	5.07370545262702	6.64537662278706	6.63266791600891	6.48589622840608
Funhe2EKm007607	2.29624575933965	2.08459896313301	2.75730155278591	2.05538608330245	2.294702000215	2.37777412328902	2.7515836035546	3.25948166478984	3.61942467202464	3.18388374364323
Funhe2EKm007609	2.52529329663649	2.83077412392242	2.08216288974212	3.10993720105944	3.04429616912702	2.29139021209014	2.89539636631639	3.01084276712238	2.62642173343502	2.5597057947887
Funhe2EKm007614	3.62959581554435	3.87071210324209	3.93021029972565	3.5543207088696	3.79844678371995	3.88389245282057	3.34291380321155	3.80902444108797	3.45485298634996	3.6828381638241
Funhe2EKm007618	4.0161499822311	4.42488777392907	3.56255764462602	3.79586491532168	3.98767141263456	3.42428078818447	3.78594786755081	3.9471012131324	3.52038991555397	4.11671277953834
Funhe2EKm007619	3.14660585149995	3.38260391066781	2.75730155278591	2.51443330048901	3.09221014906941	3.10781539208558	2.56339776568547	3.01084276712238	2.65003960081074	3.24229569926667
Funhe2EKm007620	2.48955587458346	4.53900247235496	3.47159238480329	3.04337150688732	2.8349408013347	2.19950262044873	2.37991420634081	2.13045248743267	0.921667745306121	2.00663789129655
Funhe2EKm007624	4.43785552127811	4.67001714632787	5.01752883501207	3.42955930893247	4.10130348533991	4.16870791394454	4.50687486428576	4.64116063650575	3.86119410160713	4.80021554990929
Funhe2EKm007627	1.86555921724484	2.15787501943115	2.30928790702872	2.05538608330245	1.77432825812552	2.34955031650576	1.6263392674746	0.997259388474336	2.21603015943166	2.13551258248004
Funhe2EKm007630	4.81520252370183	4.89027400207099	5.04144668787918	4.85184050364967	4.77006128069785	4.90529262473193	5.33148822601091	5.24594945724664	5.30759400484055	5.04136722041909
Funhe2EKm007649	3.00190521776208	2.47704659559161	2.9380532044461	2.56276252361789	2.12080779106968	1.7155661842436	2.09214858447219	2.39090278685705	2.15130452774176	2.25381313604562
Funhe2EKm007652	6.56431572899997	6.56085462488894	6.04357838703088	6.8853329045059	6.18743328270948	6.33834109880264	6.09064039815461	6.12483901895555	5.93091827460217	6.72741378678816
Funhe2EKm007654	2.25426905971774	0.85645462692576	2.01931890288899	1.83697638854434	1.65177998207617	1.52681994371487	2.50479167313836	2.26654707241561	2.21603015943166	1.86511153951923
Funhe2EKm007655	5.52926061169535	5.63070700812258	5.4154618963474	5.48037208342942	5.51322227267975	5.92546697400314	5.21749983386944	5.73380419077216	5.10888254603175	5.24077790907653
Funhe2EKm007660	1.9729866694581	2.29412623299539	1.16928573136279	3.0089003207573	2.08967283362458	2.16752518187767	2.09214858447219	2.16569852424088	2.65003960081074	2.25381313604562
Funhe2EKm007662	3.12347463173106	2.73824039191547	3.09865949721219	3.20435888117604	2.94341270937602	3.85406677321248	2.91803075293887	3.59299757141212	3.34337776004861	3.47931755089458
Funhe2EKm007664	8.81697411411818	8.88090995619554	8.53173926991588	8.92743225400173	8.99083544858054	8.81261934217306	8.88568805866084	8.52868956055783	9.29809689391716	8.89653536958584
Funhe2EKm007666	4.12497348726195	4.45427375808413	4.10683759907627	4.31636500512458	4.29800288849021	3.9698392357044	3.60248569193401	3.64387623456321	4.26458369555976	4.08514408209211
Funhe2EKm007695	3.33961982776996	2.58726014920593	3.32339325338049	2.18454829939909	2.94341270937602	2.98476073356952	3.48612362902555	1.98016956374666	2.88712755406445	3.05944711240597
Funhe2EKm007731	3.37921797292234	3.4424844080782	3.74840858939017	3.07703823609386	3.40202735127647	3.20553246332352	3.22078608185863	3.12268624092277	3.05575727118796	3.61813634397241
Funhe2EKm007734	3.00190521776208	2.91772882811991	3.00445616818636	3.04337150688732	3.10783426284702	3.02100311996382	2.89539636631639	2.82492188405182	2.98323225020543	2.99295783031036
Funhe2EKm007769	2.21103430904093	3.07733728578425	2.36089120258866	3.17356655040209	3.43955449586934	3.46431452737135	3.06724551566773	3.59299757141212	3.71209563125422	3.66159168169223
Funhe2EKm007795	2.69179667610601	2.63936234850884	1.95361225242085	2.8621368999431	2.8349408013347	2.10136203846166	2.2786080789129	2.01923321940527	2.67327704753014	2.73266983382796
Funhe2EKm007796	2.25426905971774	2.08459896313301	1.8124766591458	2.35889922104818	2.32175064223318	2.40545635858381	2.44370366836008	2.05726697891475	2.33737151483917	2.00663789129655
Funhe2EKm007801	9.35089929947106	8.39783279773935	7.40723049198526	5.4740680812282	7.55334656790467	7.36447705244651	8.42745458026372	7.66518929993394	3.44138061853155	7.37375893940492
Funhe2EKm007812	2.37670372934271	1.7474200462195	0.916873398799074	2.12141217010129	1.42111139503094	1.75913192119144	1.92341929975085	1.94001867984208	1.81763015440447	1.93760946196484
Funhe2EKm007814	2.21103430904093	2.58726014920593	2.01931890288899	1.5794993930366	2.58996258601936	2.70183667565513	3.18390554982975	2.63678694176657	2.55315571452908	2.41485157481949
Funhe2EKm007818	9.73185982371297	10.1187960980584	9.53052139434238	10.1180504617186	10.0444858243938	9.88666858162173	9.67380761125808	9.98761965117048	9.97296062338222	9.61210877970487
Funhe2EKm007820	3.54507640432794	4.0546325265451	3.49487703641168	4.05432873276018	3.96211198461966	3.70609614016357	4.14375090809073	3.24307495047278	3.80969553932995	3.91602474961432
Funhe2EKm007822	5.39565538577863	5.1547541757645	5.11090933096855	5.26358197189524	5.14800027989363	5.0569961733118	5.37712850654239	4.97997603075811	5.03007171202307	5.14451516761367
Funhe2EKm007826	3.96501758207298	4.21773501904403	4.20892974012177	4.08774365993837	4.13219110654524	4.54357804527615	3.85795334818567	4.48945952872586	4.02369557606115	4.22206138205113
Funhe2EKm007828	2.56016681346801	2.58726014920593	2.71826563848342	3.17356655040209	3.36349792767419	3.14112858818557	3.14605742808947	2.99132922834829	3.34337776004861	3.21338532477372
Funhe2EKm007829	1.74948414684436	1.64919099676187	1.480512965823	1.5794993930366	1.85060117567057	1.52681994371487	2.64707124146583	1.34349084629192	1.81763015440447	2.41485157481949
Funhe2EKm007832	2.6599979153997	2.58726014920593	1.65602191589918	2.90025101191454	1.92304334723433	1.47550571433773	2.01024923795261	2.13045248743267	2.21603015943166	1.33142103517165
Funhe2EKm007835	3.95194621342885	3.68487824173644	4.04508244708356	4.18358152829996	3.35042267908445	3.79249932416802	2.96226126839651	2.42038618548813	3.15813562640596	3.45482465226658
Funhe2EKm007849	6.02049482554972	5.98798674940968	5.6461451796606	5.58937315616191	5.98658190517856	5.07865100230242	5.65152623572748	5.47043751939394	5.95718949602278	5.50213515445754
Funhe2EKm007850	2.21103430904093	2.47704659559161	1.95361225242085	2.30309106102152	1.92304334723433	2.19950262044873	2.09214858447219	1.94001867984208	2.11781914973263	2.07251379166921
Funhe2EKm007856	2.75336577000768	2.73824039191547	2.08216288974212	2.8621368999431	3.06044495300832	2.40545635858381	3.02616395213018	2.68617024710135	3.10785439614723	2.73266983382796
Funhe2EKm007859	2.25426905971774	2.15787501943115	2.45887014683598	1.83697638854434	2.0578511006826	1.6706437987102	2.05177999403851	1.76721102543945	1.59235849760337	2.25381313604562
Funhe2EKm007861	2.37670372934271	2.91772882811991	2.2001903570048	3.10993720105944	2.5675386665568	1.62427754859707	1.17868815005861	1.51728126930501	1.89873307651276	1.09829738146366
Funhe2EKm007862	3.33961982776996	3.65987108216677	3.42386439797525	3.71263446632357	3.1686917037933	2.78848781535595	1.45118438497806	1.67236926049276	3.09069687253421	2.36314395250954
Funhe2EKm007883	2.92372141894897	3.11462531288079	2.86844582712083	2.65481939859357	2.39998073532869	2.51116097368316	2.13141828496015	1.94001867984208	2.18403029763903	2.88709955650069
Funhe2EKm007887	3.56238105313052	3.25482776888274	3.72890197511712	3.04337150688732	3.69880012041888	4.63410881886251	3.14605742808947	3.29174573974369	2.78416105777741	4.00306111628284
Funhe2EKm007889	5.10815479292561	4.879482825702	5.5823599630253	5.05977629546247	5.6502354245458	4.98083923665836	5.20374844374842	5.08956400127358	4.68613528402317	5.13683731909232
Funhe2EKm007890	3.56238105313052	3.22103369669796	3.62720494701249	3.57802864806023	3.69880012041888	3.87401891296182	3.88117810135636	3.69302154589333	4.00550088334934	3.70377628601162
Funhe2EKm007895	4.30023139248471	4.30096548430704	4.51254899544268	3.89357409075134	3.97068220613786	5.12517750230088	4.07491654682493	4.52382180845144	3.96840828959615	4.58009614469977
Funhe2EKm007920	3.5098316849338	2.87490649805933	3.29714281107211	2.78274803413661	3.28320754427279	3.5659387845833	3.51610578024148	3.44305605704943	2.88712755406445	4.06909685481748
Funhe2EKm007927	3.74017540493499	3.2878483242418	3.37450326651492	3.40325803788291	3.53510158506569	2.85022307878127	2.94031550784394	2.61144657997119	3.15813562640596	3.12300663989102
Funhe2EKm007929	5.39082014848813	5.33932975520079	5.65650716460406	5.21148114975483	5.13280742388694	5.31958114520157	5.04314309547448	5.18713024006402	5.29266633616749	5.13683731909232
Funhe2EKm007933	7.19585055889376	7.11487637247361	6.89951808391871	6.97735008435559	6.82365563860699	5.97249372590828	6.72197276004581	5.84669701300384	6.46968825386323	6.25714571905888
Funhe2EKm007934	6.01736106074301	5.48881629344622	3.29714281107211	3.0089003207573	5.66615238537572	5.09998559350422	6.5369429831117	4.96003756848797	5.65849530238039	4.76079627724709
Funhe2EKm007935	0.741689428377265	1.92583762206868	1.65602191589918	1.91351285908798	1.69379672344086	1.52681994371487	1.6263392674746	2.05726697891475	2.33737151483917	2.36314395250954
